bill,body,committee,proceeding,sched_date,sched_time,venue,tier,bills_in_slot,match,video_id,video_title,stream_start,predicted_offset,watch_url,candidates,observed_start,observed_end,notes
HB1697,H,"Science, Technology and Energy",public hearing,2024-01-22,10:00,LOB 302-304,A-unique-slot,1,single video,cuEd8Rubg6k,"House Science, Technology and Energy (01/22/2024)",08:59:08,1:00:52,https://www.youtube.com/watch?v=cuEd8Rubg6k&t=3352s,,,,
HB1652,H,Education,public hearing,2024-01-22,10:15,LOB 205-207,A-unique-slot,1,single video,7fGOyRgWqy4,House Education (01/22/2024),08:59:11,1:15:49,https://www.youtube.com/watch?v=7fGOyRgWqy4&t=4249s,,,,
HB1565,H,Environment and Agriculture,public hearing,2024-01-22,11:00,LOB 301-303,A-unique-slot,1,single video,CwJbQKSzxN4,House Environment and Agriculture (01/22/2024),09:59:48,1:00:12,https://www.youtube.com/watch?v=CwJbQKSzxN4&t=3312s,,,,
HB1691,H,Education,public hearing,2024-01-22,11:15,LOB 205-207,A-unique-slot,1,single video,7fGOyRgWqy4,House Education (01/22/2024),08:59:11,2:15:49,https://www.youtube.com/watch?v=7fGOyRgWqy4&t=7849s,,,,
HB1493,H,Education,public hearing,2024-01-22,12:45,LOB 205-207,A-unique-slot,1,single video,7fGOyRgWqy4,House Education (01/22/2024),08:59:11,3:45:49,https://www.youtube.com/watch?v=7fGOyRgWqy4&t=13249s,,,,
HB1685,H,Environment and Agriculture,public hearing,2024-01-22,13:00,LOB 301-303,A-unique-slot,1,single video,CwJbQKSzxN4,House Environment and Agriculture (01/22/2024),09:59:48,3:00:12,https://www.youtube.com/watch?v=CwJbQKSzxN4&t=10512s,,,,
HB1700,H,"Science, Technology and Energy",public hearing,2024-01-22,13:00,LOB 302-304,A-unique-slot,1,single video,cuEd8Rubg6k,"House Science, Technology and Energy (01/22/2024)",08:59:08,4:00:52,https://www.youtube.com/watch?v=cuEd8Rubg6k&t=14152s,,,,
HB1642,H,Education,public hearing,2024-01-22,13:15,LOB 205-207,A-unique-slot,1,single video,7fGOyRgWqy4,House Education (01/22/2024),08:59:11,4:15:49,https://www.youtube.com/watch?v=7fGOyRgWqy4&t=15049s,,,,
HB1481,H,Education,public hearing,2024-01-22,13:45,LOB 205-207,A-unique-slot,1,single video,7fGOyRgWqy4,House Education (01/22/2024),08:59:11,4:45:49,https://www.youtube.com/watch?v=7fGOyRgWqy4&t=16849s,,,,
HB1383,H,Education,public hearing,2024-01-22,14:15,LOB 205-207,A-unique-slot,1,single video,7fGOyRgWqy4,House Education (01/22/2024),08:59:11,5:15:49,https://www.youtube.com/watch?v=7fGOyRgWqy4&t=18649s,,,,
CACR14,H,Environment and Agriculture,full committee work session,2024-01-22,14:30,LOB 301-303,C-shared-slot,6,single video,CwJbQKSzxN4,House Environment and Agriculture (01/22/2024),09:59:48,4:30:12,https://www.youtube.com/watch?v=CwJbQKSzxN4&t=15912s,,,,
HB1025,H,Criminal Justice and Public Safety,subcommittee work session,2024-01-22,14:30,LOB 202-204,A-unique-slot,1,single video,Z1Ji3dcQGwI,House Criminal Justice and Public Safety (01/22/2024),14:29:31,0:00:29,https://www.youtube.com/watch?v=Z1Ji3dcQGwI&t=0s,,,,
HB1184,H,Environment and Agriculture,full committee work session,2024-01-22,14:30,LOB 301-303,C-shared-slot,6,single video,CwJbQKSzxN4,House Environment and Agriculture (01/22/2024),09:59:48,4:30:12,https://www.youtube.com/watch?v=CwJbQKSzxN4&t=15912s,,,,
HB1293,H,Environment and Agriculture,full committee work session,2024-01-22,14:30,LOB 301-303,C-shared-slot,6,single video,CwJbQKSzxN4,House Environment and Agriculture (01/22/2024),09:59:48,4:30:12,https://www.youtube.com/watch?v=CwJbQKSzxN4&t=15912s,,,,
HB1294,H,Environment and Agriculture,full committee work session,2024-01-22,14:30,LOB 301-303,C-shared-slot,6,single video,CwJbQKSzxN4,House Environment and Agriculture (01/22/2024),09:59:48,4:30:12,https://www.youtube.com/watch?v=CwJbQKSzxN4&t=15912s,,,,
HB1472,H,"Science, Technology and Energy",public hearing,2024-01-22,14:30,LOB 302-304,A-unique-slot,1,single video,cuEd8Rubg6k,"House Science, Technology and Energy (01/22/2024)",08:59:08,5:30:52,https://www.youtube.com/watch?v=cuEd8Rubg6k&t=19552s,,,,
HB1618,H,Environment and Agriculture,full committee work session,2024-01-22,14:30,LOB 301-303,C-shared-slot,6,single video,CwJbQKSzxN4,House Environment and Agriculture (01/22/2024),09:59:48,4:30:12,https://www.youtube.com/watch?v=CwJbQKSzxN4&t=15912s,,,,
HB1630,H,Environment and Agriculture,full committee work session,2024-01-22,14:30,LOB 301-303,C-shared-slot,6,single video,CwJbQKSzxN4,House Environment and Agriculture (01/22/2024),09:59:48,4:30:12,https://www.youtube.com/watch?v=CwJbQKSzxN4&t=15912s,,,,
HB1579,H,Education,public hearing,2024-01-22,14:45,LOB 205-207,A-unique-slot,1,single video,7fGOyRgWqy4,House Education (01/22/2024),08:59:11,5:45:49,https://www.youtube.com/watch?v=7fGOyRgWqy4&t=20449s,,,,
HB1195,H,Education,public hearing,2024-01-22,15:15,LOB 205-207,A-unique-slot,1,single video,7fGOyRgWqy4,House Education (01/22/2024),08:59:11,6:15:49,https://www.youtube.com/watch?v=7fGOyRgWqy4&t=22249s,,,,
SB307,S,Energy and Natural Resources,hearing,2024-01-23,09:00,SH 103,A-unique-slot,1,single video,hCi7atJORQ4,Senate Energy and Natural Resources (01/23/2024),08:59:08,0:00:52,https://www.youtube.com/watch?v=hCi7atJORQ4&t=0s,,,,
SB384,S,Election Law and Municipal Affairs,hearing,2024-01-23,09:00,LOB 103,A-unique-slot,1,single video,IOzg2VoQE6M,Senate Election Law and Municipal Affairs (01/23/2024),08:58:04,0:01:56,https://www.youtube.com/watch?v=IOzg2VoQE6M&t=0s,,,,
SB443,S,Education,hearing,2024-01-23,09:00,LOB 101,A-unique-slot,1,single video,u8t5jUsrZDY,Senate Education (01/23/2024),08:59:06,0:00:54,https://www.youtube.com/watch?v=u8t5jUsrZDY&t=0s,,,,
SB381,S,Election Law and Municipal Affairs,hearing,2024-01-23,09:15,LOB 103,A-unique-slot,1,single video,IOzg2VoQE6M,Senate Election Law and Municipal Affairs (01/23/2024),08:58:04,0:16:56,https://www.youtube.com/watch?v=IOzg2VoQE6M&t=716s,,,,
SB391,S,Energy and Natural Resources,hearing,2024-01-23,09:15,SH 103,A-unique-slot,1,single video,hCi7atJORQ4,Senate Energy and Natural Resources (01/23/2024),08:59:08,0:15:52,https://www.youtube.com/watch?v=hCi7atJORQ4&t=652s,,,,
SB525,S,Education,hearing,2024-01-23,09:15,LOB 101,A-unique-slot,1,single video,u8t5jUsrZDY,Senate Education (01/23/2024),08:59:06,0:15:54,https://www.youtube.com/watch?v=u8t5jUsrZDY&t=654s,,,,
SB447,S,Election Law and Municipal Affairs,hearing,2024-01-23,09:30,LOB 103,A-unique-slot,1,single video,IOzg2VoQE6M,Senate Election Law and Municipal Affairs (01/23/2024),08:58:04,0:31:56,https://www.youtube.com/watch?v=IOzg2VoQE6M&t=1616s,,,,
SB451,S,Energy and Natural Resources,hearing,2024-01-23,09:30,SH 103,A-unique-slot,1,single video,hCi7atJORQ4,Senate Energy and Natural Resources (01/23/2024),08:59:08,0:30:52,https://www.youtube.com/watch?v=hCi7atJORQ4&t=1552s,,,,
SB521,S,Education,hearing,2024-01-23,09:30,LOB 101,A-unique-slot,1,single video,u8t5jUsrZDY,Senate Education (01/23/2024),08:59:06,0:30:54,https://www.youtube.com/watch?v=u8t5jUsrZDY&t=1554s,,,,
SB378,S,Education,hearing,2024-01-23,09:45,LOB 101,A-unique-slot,1,single video,u8t5jUsrZDY,Senate Education (01/23/2024),08:59:06,0:45:54,https://www.youtube.com/watch?v=u8t5jUsrZDY&t=2454s,,,,
SB448,S,Election Law and Municipal Affairs,hearing,2024-01-23,09:45,LOB 103,A-unique-slot,1,single video,IOzg2VoQE6M,Senate Election Law and Municipal Affairs (01/23/2024),08:58:04,0:46:56,https://www.youtube.com/watch?v=IOzg2VoQE6M&t=2516s,,,,
SB540,S,Energy and Natural Resources,hearing,2024-01-23,09:45,SH 103,A-unique-slot,1,single video,hCi7atJORQ4,Senate Energy and Natural Resources (01/23/2024),08:59:08,0:45:52,https://www.youtube.com/watch?v=hCi7atJORQ4&t=2452s,,,,
SB327,S,Judiciary,hearing,2024-01-23,13:00,SH 100,A-unique-slot,1,single video,0khPDhckYDc,Senate Judiciary (01/23/2024),12:59:52,0:00:08,https://www.youtube.com/watch?v=0khPDhckYDc&t=0s,,,,
SB397,S,Finance,hearing,2024-01-23,13:00,SH 103,A-unique-slot,1,single video,Dy2_MKtf0hA,Senate Finance (01/23/2024),12:59:06,0:00:54,https://www.youtube.com/watch?v=Dy2_MKtf0hA&t=0s,,,,
SB551,S,Finance,hearing,2024-01-23,13:10,SH 103,A-unique-slot,1,single video,Dy2_MKtf0hA,Senate Finance (01/23/2024),12:59:06,0:10:54,https://www.youtube.com/watch?v=Dy2_MKtf0hA&t=354s,,,,
SB361,S,Judiciary,hearing,2024-01-23,13:15,SH 100,A-unique-slot,1,single video,0khPDhckYDc,Senate Judiciary (01/23/2024),12:59:52,0:15:08,https://www.youtube.com/watch?v=0khPDhckYDc&t=608s,,,,
SB452,S,Finance,hearing,2024-01-23,13:20,SH 103,A-unique-slot,1,single video,Dy2_MKtf0hA,Senate Finance (01/23/2024),12:59:06,0:20:54,https://www.youtube.com/watch?v=Dy2_MKtf0hA&t=954s,,,,
SB358,S,Judiciary,hearing,2024-01-23,13:30,SH 100,A-unique-slot,1,single video,0khPDhckYDc,Senate Judiciary (01/23/2024),12:59:52,0:30:08,https://www.youtube.com/watch?v=0khPDhckYDc&t=1508s,,,,
SB493,S,Finance,hearing,2024-01-23,13:45,SH 103,A-unique-slot,1,single video,Dy2_MKtf0hA,Senate Finance (01/23/2024),12:59:06,0:45:54,https://www.youtube.com/watch?v=Dy2_MKtf0hA&t=2454s,,,,
HB1589,H,Judiciary,public hearing,2024-01-24,09:00,LOB 206-208,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Judiciary (01/24/2024) | Senate Judiciary (01/24/2024),,,
SB300,S,Executive Departments and Administration,hearing,2024-01-24,09:00,SH 103,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/24/2024) | Senate Executive Departments and Administration (01/24/2024),,,
SB350,S,Health and Human Services,hearing,2024-01-24,09:00,LOB 101,A-unique-slot,1,single video,dyNjA7sf_K4,Senate Health and Human Services (01/24/2024),08:57:07,0:02:53,https://www.youtube.com/watch?v=dyNjA7sf_K4&t=0s,,,,
HB1048,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1058,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1128,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1153,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1164,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1165,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1167,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1212,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1216,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1402,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1471,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1516,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1534,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1675,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
HB1690,H,Education,executive session,2024-01-24,09:15,LOB 205-207,C-shared-slot,15,single video,Cs_0IEfP1b0,House Education (01/24/2024),09:13:02,0:01:58,https://www.youtube.com/watch?v=Cs_0IEfP1b0&t=0s,,,,
SB484,S,Executive Departments and Administration,hearing,2024-01-24,09:15,SH 103,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/24/2024) | Senate Executive Departments and Administration (01/24/2024),,,
SB353,S,Health and Human Services,hearing,2024-01-24,09:20,LOB 101,A-unique-slot,1,single video,dyNjA7sf_K4,Senate Health and Human Services (01/24/2024),08:57:07,0:22:53,https://www.youtube.com/watch?v=dyNjA7sf_K4&t=1073s,,,,
HB279,H,Commerce and Consumer Affairs,public hearing,2024-01-24,09:30,LOB 202-204,A-unique-slot,1,single video,M9yjz-9dtw4,House Commerce and Consumer Affairs (01/24/2024),09:59:12,-0:29:12,https://www.youtube.com/watch?v=M9yjz-9dtw4&t=0s,,,,
HB279,H,Commerce and Consumer Affairs,executive session,2024-01-24,09:30,LOB 202-204,A-unique-slot,1,single video,M9yjz-9dtw4,House Commerce and Consumer Affairs (01/24/2024),09:59:12,-0:29:12,https://www.youtube.com/watch?v=M9yjz-9dtw4&t=0s,,,,
SB370,S,Executive Departments and Administration,hearing,2024-01-24,09:30,SH 103,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/24/2024) | Senate Executive Departments and Administration (01/24/2024),,,
SB586,S,Ways and Means,hearing,2024-01-24,09:30,SH 100,A-unique-slot,1,single video,2wExI1XG3cs,Senate Ways and Means (01/24/2024),09:29:06,0:00:54,https://www.youtube.com/watch?v=2wExI1XG3cs&t=0s,,,,
SB354,S,Health and Human Services,hearing,2024-01-24,09:40,LOB 101,A-unique-slot,1,single video,dyNjA7sf_K4,Senate Health and Human Services (01/24/2024),08:57:07,0:42:53,https://www.youtube.com/watch?v=dyNjA7sf_K4&t=2273s,,,,
HB1651,H,Judiciary,public hearing,2024-01-24,09:45,LOB 206-208,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Judiciary (01/24/2024) | Senate Judiciary (01/24/2024),,,
SB336,S,Executive Departments and Administration,hearing,2024-01-24,09:45,SH 103,A-unique-slot,1,2 videos that day - pick manually,,,,,,House Executive Departments and Administration (01/24/2024) | Senate Executive Departments and Administration (01/24/2024),,,
SB434,S,Ways and Means,hearing,2024-01-24,09:45,SH 100,A-unique-slot,1,single video,2wExI1XG3cs,Senate Ways and Means (01/24/2024),09:29:06,0:15:54,https://www.youtube.com/watch?v=2wExI1XG3cs&t=654s,,,,
HB1034,H,Municipal and County Government,executive session,2024-01-24,10:00,LOB 301-303,C-shared-slot,11,single video,eZ9NPZejv-Q,House Municipal and County Government (01/24/2024),09:56:01,0:03:59,https://www.youtube.com/watch?v=eZ9NPZejv-Q&t=0s,,,,
HB1045,H,"Resources, Recreation and Development",executive session,2024-01-24,10:00,LOB 305,C-shared-slot,8,single video,Q9bOaM0rP8I,"House Resources, Recreation and Development (01/24/2024)",09:56:07,0:03:53,https://www.youtube.com/watch?v=Q9bOaM0rP8I&t=0s,,,,
HB1046,H,"Resources, Recreation and Development",executive session,2024-01-24,10:00,LOB 305,C-shared-slot,8,single video,Q9bOaM0rP8I,"House Resources, Recreation and Development (01/24/2024)",09:56:07,0:03:53,https://www.youtube.com/watch?v=Q9bOaM0rP8I&t=0s,,,,
HB1049,H,"Resources, Recreation and Development",executive session,2024-01-24,10:00,LOB 305,C-shared-slot,8,single video,Q9bOaM0rP8I,"House Resources, Recreation and Development (01/24/2024)",09:56:07,0:03:53,https://www.youtube.com/watch?v=Q9bOaM0rP8I&t=0s,,,,
HB1086,H,Municipal and County Government,executive session,2024-01-24,10:00,LOB 301-303,C-shared-slot,11,single video,eZ9NPZejv-Q,House Municipal and County Government (01/24/2024),09:56:01,0:03:59,https://www.youtube.com/watch?v=eZ9NPZejv-Q&t=0s,,,,
HB1103,H,"Resources, Recreation and Development",executive session,2024-01-24,10:00,LOB 305,C-shared-slot,8,single video,Q9bOaM0rP8I,"House Resources, Recreation and Development (01/24/2024)",09:56:07,0:03:53,https://www.youtube.com/watch?v=Q9bOaM0rP8I&t=0s,,,,
HB1105,H,Municipal and County Government,executive session,2024-01-24,10:00,LOB 301-303,C-shared-slot,11,single video,eZ9NPZejv-Q,House Municipal and County Government (01/24/2024),09:56:01,0:03:59,https://www.youtube.com/watch?v=eZ9NPZejv-Q&t=0s,,,,
